,business_id,date,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,sentiments
66592,zioLxtBc9THNS2TOn9xW1w,2018-08-25 17:54:03,f7cUYEuqCK3WO1vyddbIZg,4.0,The food and experience was different. I learned about Thai food. The food was pretty interesting and tasty but I don't understand what the big commotion about the wings. The wings were a bit to salty in my point of view. The reason I gave it four stars is because this place has the structure of a house which is an inconvenience because of how long people have to wait to be seated. I waited about 2 hours. They need to make the structure larger and add more tables.,ekOm-dyP89563bJi7rEc6w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66608,zioLxtBc9THNS2TOn9xW1w,2015-02-03 05:04:35,Xy0IDpUWAINmQjtR4A-1xA,5.0,"Worth a visit for sure, a must go for natives and tourists alike!! The wings are world famous so you have to try them. 

Pro Tip: Natives, after you've tried the original, start visiting the other locations. Less wait, same foods! Wiskey Soda is a great place to start, they Wings are front and center on the menu!! Try the South Side, you'll want two!!",g_Cvwfdu_szRJQ8YJNYIiA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66722,zioLxtBc9THNS2TOn9xW1w,2013-01-05 00:26:37,6cNOAkRi6tFwwYalR9FZQw,1.0,"This rating is based on take out a few nights ago. Got wings, ribs and papaya salad. Can't believe all the hype. Wings were so so -- I have made better at home. Ribs were laughably tiny and the salad was barely palatable. Small portions for the price. Even the rice was gummy. Sorry to have to be so negative, but it is hard to believe this place is so popular based on our limited experience.",B4B3JbLxm-l6laO82sCaXA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
66727,zioLxtBc9THNS2TOn9xW1w,2017-09-21 04:24:31,xcqdWj6Zo-K52ND5XYgTsw,4.0,It was a bit of a wait but worth it. Understandable for a Friday night. We waited about 1 hr but there is a nice beer spot down the street that we grabbed drinks from. We ordered the chicken wings as they are known for them. It wasn't the best wings I've ever had but they are awesome.  The pork belly however was amazing. I would come back again.,33UsM1hQg8pKnQy1S8VA2w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66729,zioLxtBc9THNS2TOn9xW1w,2015-04-03 20:31:41,DlOu4VGEml6S_6VnPU_uAw,5.0,This place is packed and rightfully so! The food is out of this world. Wonderful flavors. If your looking for a place to get a unique flavors and have creative dishes look no further.  If you live in Oregon this place is a must try!,mS72b3Ny7rHRIyvg9PFmqg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
66750,zioLxtBc9THNS2TOn9xW1w,2017-01-05 05:15:15,2b-GH4NeuJJG80aCd4dzfw,1.0,"I came here while on a road trip with my boyfriend and was recommended this place to try their famous wings. I waited an hour in the rain to try literally the saltiest wings I've ever had. The flavor would have been good if it hadn't been masked by all the salt. It was so salty that my tongue was in pain. It was so salty that it made the ocean jealous. It was saltier than my tears of disappointment that rolled down my fat rosy cheeks. In all seriousness, I had to wipe the wings with my napkin in order to make it tolerable. I don't regret trying them, but wouldn't recommend them to anyone else.",B4mzzLsLO35zpqgEK0BLNg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
66806,zioLxtBc9THNS2TOn9xW1w,2014-01-01 21:58:01,fuCakDlop1W9InbMYirnUQ,5.0,We really love the spicy wings! Pairs well with the whiskey sour. Then finish your hunger off with the crab. The Pomegranate Caiparina was also a table favorite,L1OtrcywEt0hAFgrJ9lDZg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67048,zioLxtBc9THNS2TOn9xW1w,2015-03-21 23:58:44,EnkwnHovwEZsKTWi6Ws6Lw,4.0,"Dang it!  I was hoping that this place wasn't worth the wait.

But it was. 

I felt like I was transported to Asia, instead of feeling like I was going to an American-styled Asian restaurant.  Wish they were located downtown, but loved every second.",QOfwFmhFdtOLVolCXUq4Dw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67076,zioLxtBc9THNS2TOn9xW1w,2016-07-17 03:06:41,0h-MN_GMcF5zTCbjANcAQg,5.0,Amazing food! I had the chicken wings and they were fantastic! Recommended at anyone in the Portland area. Also was told the wait would be 2 hours and it was only about an hour and 15. Also way worth any wait time!,QWoRxBoQKhkNCCK63DnzDQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67348,zioLxtBc9THNS2TOn9xW1w,2012-05-01 01:38:02,S7alRFO5PjW-OkFueAcfwg,1.0,"There wings are good, the service Sucks!!! First I ordered the ribs that was acchually a shitty soup. Then they give us a container that's lid didn't fit and had us put the soup in the container the soup was to hot the container caved in next thing I know this shitty soup is all over my pants. Bullshit!",2khLKpYPHCDDqD-eu4SwNA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
67374,zioLxtBc9THNS2TOn9xW1w,2015-03-19 17:13:47,N9L8PLMCZYTywkKqOu69ug,5.0,"Do it. 

Come early. Get the wings. Drink the lemonade. Repeat. 

We came early on Sunday night for dinner, and were seated right away. 

I stupidly ordered the papaya salad as spicy... and through snot and tears still tried to eat as much as I could. It was so delicious. 

The brussels sprouts were surprisingly good as well, so if you are in a vegetable tasting mood, definitely get that to accompany your meal. 

A few of us also sampled the drinking vinegars which were weird but oddly good. I recommend the Lychee and the cocktail (I forget the name) made with the Clementine Drinking Vinegar. This was like a glorified mimosa with a KICK.. pretty good. 

I love the vibe... I am all about the atmosphere most places, and this one knocked it out of the park. We sat outside, and I felt like I could be anywhere but Portland... well.. ok mostly in Thailand somewhere... so well done. 

Come early, come hungry, order the wings and other side dishes, leave happy! (If you're not happy after this meal I don't know how to help you).",hODomoiG6qKGCYnSemyKFw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67426,zioLxtBc9THNS2TOn9xW1w,2016-06-03 23:39:38,x03Rm9fGkkUhDDTBATvQZw,5.0,"The best table order perfected by dozens of visits: Fish sauce wings, spicy boar collar (don't be a wuss. Eat it with your fingers with rice as your spoon. You'll be obsessed, don't worry), som tam (papaya salad), any whole roasted/fried fish on the menu  that day (you seriously will love it. Don't be a wuss), sticky rice, Chang beer.",KK9RyrfHUVlVqQIxEbqmlg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67481,zioLxtBc9THNS2TOn9xW1w,2018-05-19 14:35:29,oYgMoj6uYJRB9UDjQqFt8g,4.0,"Fish sauce wings were yummy and I had the sai ua for my entree. While they were both good and were fantastic with my sticky rice (definitely was not enough rice), it left me feeling hungry for my mom's cooking. It could possibly be just the difference of my mom being from northern Laos as this is a northern Thailand restaurant. Give it a go!",PpQxvq1x3s_5-nx25IQPhg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67927,zioLxtBc9THNS2TOn9xW1w,2012-06-04 03:30:16,zGfiWQGVgRe6AINa2UEEsw,4.0,"Great food and awesome service! The wait took a good 90 minutes, but it's easy to see why people go nuts for this place. The wings are amazing - probably my favorite dish.",v2jyBafK8WyKmjtN5kHLJA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
67976,zioLxtBc9THNS2TOn9xW1w,2013-10-28 01:19:44,Z0oUD7NvAuYhsfpCD2yz_Q,2.0,"We had the wings everyone raves about.  The server asked if we wanted them mild or spicy, we chose mild, but got zero spice and they were cold.  Are they supposed to be cold?  We were disappointed.  Also got the curried chicken soup, it too was cold and a little too sweet for my taste with lots of luke warm noodles floating around in it topped with stale crunchy noodles - it wasn't a good choice.  The claypot prawns with glass noodles was ok, I hated peeling the shrimp, it wasn't easy to get off either, just peel it will ya?  The noodles were really salty.  We usually enjoy the bloody mary's but they were watery and blah.  Our guests and I didn't enjoy anything that evening, it must have been an off afternoon, ate around 4pm (no wait) - between shifts?  What made it worse was that we had raved about the place to the two guests we took there - they were baffled over the fuss made about Pok Pok.  For the price, you would expect much more in the way of quality, service and attention to detail.",9fEw9rkoaUvbbk2qu2cQOw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
68033,zioLxtBc9THNS2TOn9xW1w,2012-06-27 07:57:39,TBoVDjj2mnZtsPeNeyfE4A,4.0,"Pok Pok Review Monday June 26th 2012

All I can say is that is that we've been wanting to try this restaurant for a long time! My wife had heard that the fish sauce chicken wings were the best in town! I must confess that I was a bit reluctant as I was craving italian and feared the options may be limited as I am of the veggie persuasion and i love options!
Suffice to say, we were very pleased with our meal!!!
I ordered the whiskey flights with the sodas, and boy was I surprised to see how strong they were! They were all local whiskeys and they EVEN had a clear one that tasted like tequila!!1
My wife wasn't drinking so I more than made up for the two of us!
The fresh papaya salad was scrumptious, and the forested mushrooms delectable!
My wife order the steak salad and boy was it spicy! but she absolutely loved it.
she had been craving red meat and it really hit the spot. tender, moist and cooked to perfection.
we split a vegetarian Cow Soi which is a thai noodle soup which was recommended to us by an avid traveler of the Orient who definitely knows what she is talking about.

As for the service our waitress was very knowledgeable and friendly a true professional. Even the bussers were courteous and attentive complimenting me on my choice of Thai affigado. I especially liked the remarks as it was a tough decision between that and the thai ice cream sandwich. Our waitress  described the ice cream sandwich as authentic street food AND adventurous which alarmed us. I am so glad that we went with the affigado it was the perfect end to a ABSOLUTELY perfect meal. the sweetened condensed ice cream was luxurious.

I would also like to add that there was only a five minute wait to be seated as I have heard horror stories about long waits to and my husband is very impatient!

I highly recommend this restaurant if you are looking for a Thai meal.
I myself will be returning to try the famous chicken wings and am so pleased my veggie husband will be returning with me as he was thrilled with the veggie options!!!!",L6bpa1dbLVGuDP6TZONz5w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
68329,zioLxtBc9THNS2TOn9xW1w,2012-11-07 20:35:22,IuGeobc63cHgElv1CCJplg,3.0,"Man if Pok Pok can hold a 4 star rating for Thai food, Portlanders would give ALL the San Diego Thai places at least 10 stars, guaranteed. 

We were so incredibly excited to try this place but, honestly couldn't be more let down. I mean, 1000+ ratings? 4 stars? It had to be awesome right? Nope. Not awesome. Not terrible, either. But, certainly not memorable.

We had the Papaya Salad which, was so so bland..in fact, all their dishes (aside from the Fish Sauce Wings) were desperately lacking salt which, is rare for me to say because my palate often times favor the less salty. It was fresh and a nice balance after half those wings but, mediocre despite the fact that it is apparently one of their best dishes.

Next up, Khao Soi with Chicken. I liked this dish. It was interesting with ample amounts of chicken (dark meat) and the noodles tasted home-made, it was thin and delicate and the crispy noodles on top added a nice crunch. The curry could have used some work though. It had good flavor but, just like the Papaya Salad, it was bland.

I would say, the one dish worth getting is the Fish Sauce Wings though. We had an order of it while waiting for our table at the Whiskey Bar (Also, run my Pok Pok so, they had some of their dishes AND your server at Whiskey Bar will also let you know when your table is ready at Pok Pok since they are partner restaurants which, is pretty smart). For about $12, we got a hefty portion of wings that were delicious! Great dish to start with.

Overall, Pok Pok wasn't awful..but, it wasn't great either. Unfortunately, it did not satisfy my Thai craving but, being as it may be one of the few Thai places in Portland, I guess it'll do. Nice service and cool interior though.",i-2Ih2Vd6FwQYK1b6dpAhg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
68357,zioLxtBc9THNS2TOn9xW1w,2016-02-12 22:04:12,QWc5Q7ov4J7dLTFGYbEimA,4.0,"Let me save you the suspense and just say that the hype surrounding the fish sauce wings is justified! I knew I had to try Pok Pok after my aunt said it was worth waiting an hour for. Let me give you some background, my aunt doesn't wait for anything! Her favorite restaurant could have a 10 minute wait and she would go elsewhere. She always says, ""I don't live in communist Russia, I shouldn't have to wait for my food"". So when she said that Pok Pok was worth the wait, I planned my trip across Portland immediately. My dad and I came on a Wednesday afternoon. I figured there wouldn't be a wait considering what a strange time it was, but I guess no wait at Pok Pok is unheard of! After about 20 minutes of waiting in the rain we were seated inside. (I'm not exactly sure how the seating works. We sat indoors at a table by the bar but there appeared to be outdoor tents that people were sitting in as well?) I ordered the Vietnamese fish sauce wings as promised and a side of sticky rice. My dad ordered the Kai Yaang which was half of a game hen stuffed with various Thai ingredients. To my surprise, our food came very quickly! But to my dismay, the $3 side of sticky rice was smaller than my palm... I couldn't believe how much they charge for 3 measly bites of rice! But once I bit into the first wing, none of that mattered.. I was in love! The balance of sweet and spicy, the crunchy skin -- they were perfect! I ate every last bite and didn't even mind that my hair and face were completely covered in sauce. My dad agreed that the wings were a true gem. He was less impressed with his dish however. He said it was pretty boring and under seasoned so I recommend to stick with the wings! I would come back often if I didn't have to pay an arm and a leg for some wings and a side of sticky rice!",6_GZ4ucopzzooDoTBZNknw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
